x_i          u_i       Analitic sol  f_i 
0.823618   0.176155    0.176155   0.026490 
0.823718   0.176055    0.176055   0.026463 
0.823818   0.175955    0.175955   0.026437 
0.823918   0.175856    0.175856   0.026410 
0.824018   0.175756    0.175756   0.026384 
0.824118   0.175656    0.175656   0.026357 
0.824218   0.175557    0.175557   0.026331 
0.824318   0.175457    0.175457   0.026305 
0.824418   0.175357    0.175357   0.026278 
0.824518   0.175257    0.175257   0.026252 
0.824618   0.175158    0.175158   0.026226 
0.824718   0.175058    0.175058   0.026200 
0.824818   0.174958    0.174958   0.026174 
0.824918   0.174858    0.174858   0.026147 
0.825017   0.174759    0.174759   0.026121 
0.825117   0.174659    0.174659   0.026095 
0.825217   0.174559    0.174559   0.026069 
0.825317   0.174460    0.174460   0.026043 
0.825417   0.174360    0.174360   0.026017 
0.825517   0.174260    0.174260   0.025991 
0.825617   0.174160    0.174160   0.025965 
0.825717   0.174061    0.174061   0.025939 
0.825817   0.173961    0.173961   0.025913 
0.825917   0.173861    0.173861   0.025887 
0.826017   0.173761    0.173761   0.025861 
0.826117   0.173662    0.173662   0.025836 
0.826217   0.173562    0.173562   0.025810 
0.826317   0.173462    0.173462   0.025784 
0.826417   0.173363    0.173363   0.025758 
0.826517   0.173263    0.173263   0.025732 
0.826617   0.173163    0.173163   0.025707 
0.826717   0.173063    0.173063   0.025681 
0.826817   0.172964    0.172964   0.025655 
0.826917   0.172864    0.172864   0.025630 
0.827017   0.172764    0.172764   0.025604 
0.827117   0.172664    0.172664   0.025579 
0.827217   0.172565    0.172565   0.025553 
0.827317   0.172465    0.172465   0.025527 
0.827417   0.172365    0.172365   0.025502 
0.827517   0.172266    0.172266   0.025476 
0.827617   0.172166    0.172166   0.025451 
0.827717   0.172066    0.172066   0.025426 
0.827817   0.171966    0.171966   0.025400 
0.827917   0.171867    0.171867   0.025375 
0.828017   0.171767    0.171767   0.025349 
0.828117   0.171667    0.171667   0.025324 
0.828217   0.171567    0.171567   0.025299 
0.828317   0.171468    0.171468   0.025273 
0.828417   0.171368    0.171368   0.025248 
0.828517   0.171268    0.171268   0.025223 
0.828617   0.171168    0.171169   0.025198 
0.828717   0.171069    0.171069   0.025173 
0.828817   0.170969    0.170969   0.025147 
0.828917   0.170869    0.170869   0.025122 
0.829017   0.170770    0.170770   0.025097 
0.829117   0.170670    0.170670   0.025072 
0.829217   0.170570    0.170570   0.025047 
0.829317   0.170470    0.170470   0.025022 
0.829417   0.170371    0.170371   0.024997 
0.829517   0.170271    0.170271   0.024972 
0.829617   0.170171    0.170171   0.024947 
0.829717   0.170071    0.170071   0.024922 
0.829817   0.169972    0.169972   0.024897 
0.829917   0.169872    0.169872   0.024872 
0.830017   0.169772    0.169772   0.024847 
0.830117   0.169672    0.169672   0.024823 
0.830217   0.169573    0.169573   0.024798 
0.830317   0.169473    0.169473   0.024773 
0.830417   0.169373    0.169373   0.024748 
0.830517   0.169274    0.169274   0.024724 
0.830617   0.169174    0.169174   0.024699 
0.830717   0.169074    0.169074   0.024674 
0.830817   0.168974    0.168974   0.024649 
0.830917   0.168875    0.168875   0.024625 
0.831017   0.168775    0.168775   0.024600 
0.831117   0.168675    0.168675   0.024576 
0.831217   0.168575    0.168575   0.024551 
0.831317   0.168476    0.168476   0.024527 
0.831417   0.168376    0.168376   0.024502 
0.831517   0.168276    0.168276   0.024478 
0.831617   0.168176    0.168176   0.024453 
0.831717   0.168077    0.168077   0.024429 
0.831817   0.167977    0.167977   0.024404 
0.831917   0.167877    0.167877   0.024380 
0.832017   0.167777    0.167777   0.024355 
0.832117   0.167678    0.167678   0.024331 
0.832217   0.167578    0.167578   0.024307 
0.832317   0.167478    0.167478   0.024283 
0.832417   0.167378    0.167378   0.024258 
0.832517   0.167279    0.167279   0.024234 
0.832617   0.167179    0.167179   0.024210 
0.832717   0.167079    0.167079   0.024186 
0.832817   0.166979    0.166979   0.024161 
0.832917   0.166880    0.166880   0.024137 
0.833017   0.166780    0.166780   0.024113 
0.833117   0.166680    0.166680   0.024089 
0.833217   0.166580    0.166580   0.024065 
0.833317   0.166481    0.166481   0.024041 
0.833417   0.166381    0.166381   0.024017 
0.833517   0.166281    0.166281   0.023993 
0.833617   0.166182    0.166182   0.023969 
0.833717   0.166082    0.166082   0.023945 
0.833817   0.165982    0.165982   0.023921 
0.833917   0.165882    0.165882   0.023897 
0.834017   0.165783    0.165783   0.023873 
0.834117   0.165683    0.165683   0.023849 
0.834217   0.165583    0.165583   0.023826 
0.834317   0.165483    0.165483   0.023802 
0.834417   0.165384    0.165384   0.023778 
0.834517   0.165284    0.165284   0.023754 
0.834617   0.165184    0.165184   0.023730 
0.834717   0.165084    0.165084   0.023707 
0.834817   0.164985    0.164985   0.023683 
0.834917   0.164885    0.164885   0.023659 
0.835016   0.164785    0.164785   0.023636 
0.835116   0.164685    0.164685   0.023612 
0.835216   0.164586    0.164586   0.023589 
0.835316   0.164486    0.164486   0.023565 
0.835416   0.164386    0.164386   0.023541 
0.835516   0.164286    0.164286   0.023518 
0.835616   0.164187    0.164187   0.023494 
0.835716   0.164087    0.164087   0.023471 
0.835816   0.163987    0.163987   0.023447 
0.835916   0.163887    0.163887   0.023424 
0.836016   0.163788    0.163788   0.023401 
0.836116   0.163688    0.163688   0.023377 
0.836216   0.163588    0.163588   0.023354 
0.836316   0.163488    0.163488   0.023331 
0.836416   0.163389    0.163389   0.023307 
0.836516   0.163289    0.163289   0.023284 
0.836616   0.163189    0.163189   0.023261 
0.836716   0.163089    0.163089   0.023237 
0.836816   0.162990    0.162990   0.023214 
0.836916   0.162890    0.162890   0.023191 
0.837016   0.162790    0.162790   0.023168 
0.837116   0.162690    0.162690   0.023145 
0.837216   0.162591    0.162591   0.023121 
0.837316   0.162491    0.162491   0.023098 
0.837416   0.162391    0.162391   0.023075 
0.837516   0.162291    0.162291   0.023052 
0.837616   0.162191    0.162191   0.023029 
0.837716   0.162092    0.162092   0.023006 
0.837816   0.161992    0.161992   0.022983 
0.837916   0.161892    0.161892   0.022960 
0.838016   0.161792    0.161792   0.022937 
0.838116   0.161693    0.161693   0.022914 
0.838216   0.161593    0.161593   0.022891 
0.838316   0.161493    0.161493   0.022869 
0.838416   0.161393    0.161393   0.022846 
0.838516   0.161294    0.161294   0.022823 
0.838616   0.161194    0.161194   0.022800 
0.838716   0.161094    0.161094   0.022777 
0.838816   0.160994    0.160994   0.022755 
0.838916   0.160895    0.160895   0.022732 
0.839016   0.160795    0.160795   0.022709 
0.839116   0.160695    0.160695   0.022686 
0.839216   0.160595    0.160595   0.022664 
0.839316   0.160496    0.160496   0.022641 
0.839416   0.160396    0.160396   0.022618 
0.839516   0.160296    0.160296   0.022596 
0.839616   0.160196    0.160196   0.022573 
0.839716   0.160097    0.160097   0.022551 
0.839816   0.159997    0.159997   0.022528 
0.839916   0.159897    0.159897   0.022506 
0.840016   0.159797    0.159797   0.022483 
0.840116   0.159698    0.159698   0.022461 
0.840216   0.159598    0.159598   0.022438 
0.840316   0.159498    0.159498   0.022416 
0.840416   0.159398    0.159398   0.022393 
0.840516   0.159298    0.159299   0.022371 
0.840616   0.159199    0.159199   0.022349 
0.840716   0.159099    0.159099   0.022326 
0.840816   0.158999    0.158999   0.022304 
0.840916   0.158899    0.158899   0.022282 
0.841016   0.158800    0.158800   0.022259 
0.841116   0.158700    0.158700   0.022237 
0.841216   0.158600    0.158600   0.022215 
0.841316   0.158500    0.158500   0.022193 
0.841416   0.158401    0.158401   0.022171 
0.841516   0.158301    0.158301   0.022148 
0.841616   0.158201    0.158201   0.022126 
0.841716   0.158101    0.158101   0.022104 
0.841816   0.158002    0.158002   0.022082 
0.841916   0.157902    0.157902   0.022060 
0.842016   0.157802    0.157802   0.022038 
0.842116   0.157702    0.157702   0.022016 
0.842216   0.157603    0.157603   0.021994 
0.842316   0.157503    0.157503   0.021972 
0.842416   0.157403    0.157403   0.021950 
0.842516   0.157303    0.157303   0.021928 
0.842616   0.157203    0.157203   0.021906 
0.842716   0.157104    0.157104   0.021884 
0.842816   0.157004    0.157004   0.021862 
0.842916   0.156904    0.156904   0.021841 
0.843016   0.156804    0.156804   0.021819 
0.843116   0.156705    0.156705   0.021797 
0.843216   0.156605    0.156605   0.021775 
0.843316   0.156505    0.156505   0.021753 
0.843416   0.156405    0.156405   0.021732 
0.843516   0.156306    0.156306   0.021710 
0.843616   0.156206    0.156206   0.021688 
0.843716   0.156106    0.156106   0.021667 
0.843816   0.156006    0.156006   0.021645 
0.843916   0.155906    0.155906   0.021623 
0.844016   0.155807    0.155807   0.021602 
0.844116   0.155707    0.155707   0.021580 
0.844216   0.155607    0.155607   0.021558 
0.844316   0.155507    0.155507   0.021537 
0.844416   0.155408    0.155408   0.021515 
0.844516   0.155308    0.155308   0.021494 
0.844616   0.155208    0.155208   0.021472 
0.844716   0.155108    0.155108   0.021451 
0.844816   0.155009    0.155009   0.021430 
0.844916   0.154909    0.154909   0.021408 
0.845015   0.154809    0.154809   0.021387 
0.845115   0.154709    0.154709   0.021365 
0.845215   0.154609    0.154609   0.021344 
0.845315   0.154510    0.154510   0.021323 
0.845415   0.154410    0.154410   0.021301 
0.845515   0.154310    0.154310   0.021280 
0.845615   0.154210    0.154210   0.021259 
0.845715   0.154111    0.154111   0.021238 
0.845815   0.154011    0.154011   0.021216 
0.845915   0.153911    0.153911   0.021195 
0.846015   0.153811    0.153811   0.021174 
0.846115   0.153711    0.153711   0.021153 
0.846215   0.153612    0.153612   0.021132 
0.846315   0.153512    0.153512   0.021111 
0.846415   0.153412    0.153412   0.021089 
0.846515   0.153312    0.153312   0.021068 
0.846615   0.153213    0.153213   0.021047 
0.846715   0.153113    0.153113   0.021026 
0.846815   0.153013    0.153013   0.021005 
0.846915   0.152913    0.152913   0.020984 
0.847015   0.152814    0.152814   0.020963 
0.847115   0.152714    0.152714   0.020942 
0.847215   0.152614    0.152614   0.020921 
0.847315   0.152514    0.152514   0.020900 
0.847415   0.152414    0.152414   0.020880 
0.847515   0.152315    0.152315   0.020859 
0.847615   0.152215    0.152215   0.020838 
0.847715   0.152115    0.152115   0.020817 
0.847815   0.152015    0.152015   0.020796 
0.847915   0.151916    0.151916   0.020775 
0.848015   0.151816    0.151816   0.020755 
0.848115   0.151716    0.151716   0.020734 
0.848215   0.151616    0.151616   0.020713 
0.848315   0.151516    0.151516   0.020693 
0.848415   0.151417    0.151417   0.020672 
0.848515   0.151317    0.151317   0.020651 
0.848615   0.151217    0.151217   0.020631 
0.848715   0.151117    0.151117   0.020610 
0.848815   0.151018    0.151018   0.020589 
0.848915   0.150918    0.150918   0.020569 
0.849015   0.150818    0.150818   0.020548 
0.849115   0.150718    0.150718   0.020528 
0.849215   0.150618    0.150618   0.020507 
0.849315   0.150519    0.150519   0.020487 
0.849415   0.150419    0.150419   0.020466 
0.849515   0.150319    0.150319   0.020446 
0.849615   0.150219    0.150219   0.020425 
0.849715   0.150119    0.150119   0.020405 
0.849815   0.150020    0.150020   0.020385 
0.849915   0.149920    0.149920   0.020364 
0.850015   0.149820    0.149820   0.020344 
0.850115   0.149720    0.149720   0.020323 
0.850215   0.149621    0.149621   0.020303 
0.850315   0.149521    0.149521   0.020283 
0.850415   0.149421    0.149421   0.020263 
0.850515   0.149321    0.149321   0.020242 
0.850615   0.149221    0.149221   0.020222 
0.850715   0.149122    0.149122   0.020202 
0.850815   0.149022    0.149022   0.020182 
0.850915   0.148922    0.148922   0.020162 
0.851015   0.148822    0.148822   0.020141 
0.851115   0.148723    0.148723   0.020121 
0.851215   0.148623    0.148623   0.020101 
0.851315   0.148523    0.148523   0.020081 
0.851415   0.148423    0.148423   0.020061 
0.851515   0.148323    0.148323   0.020041 
0.851615   0.148224    0.148224   0.020021 
0.851715   0.148124    0.148124   0.020001 
0.851815   0.148024    0.148024   0.019981 
0.851915   0.147924    0.147924   0.019961 
0.852015   0.147824    0.147824   0.019941 
0.852115   0.147725    0.147725   0.019921 
0.852215   0.147625    0.147625   0.019901 
0.852315   0.147525    0.147525   0.019881 
0.852415   0.147425    0.147425   0.019861 
0.852515   0.147326    0.147326   0.019842 
0.852615   0.147226    0.147226   0.019822 
0.852715   0.147126    0.147126   0.019802 
0.852815   0.147026    0.147026   0.019782 
0.852915   0.146926    0.146926   0.019762 
0.853015   0.146827    0.146827   0.019743 
0.853115   0.146727    0.146727   0.019723 
0.853215   0.146627    0.146627   0.019703 
0.853315   0.146527    0.146527   0.019683 
0.853415   0.146427    0.146427   0.019664 
0.853515   0.146328    0.146328   0.019644 
0.853615   0.146228    0.146228   0.019625 
0.853715   0.146128    0.146128   0.019605 
0.853815   0.146028    0.146028   0.019585 
0.853915   0.145928    0.145929   0.019566 
0.854015   0.145829    0.145829   0.019546 
0.854115   0.145729    0.145729   0.019527 
0.854215   0.145629    0.145629   0.019507 
0.854315   0.145529    0.145529   0.019488 
0.854415   0.145430    0.145430   0.019468 
0.854515   0.145330    0.145330   0.019449 
0.854615   0.145230    0.145230   0.019429 
0.854715   0.145130    0.145130   0.019410 
0.854815   0.145030    0.145030   0.019390 
0.854915   0.144931    0.144931   0.019371 
0.855014   0.144831    0.144831   0.019352 
0.855114   0.144731    0.144731   0.019332 
0.855214   0.144631    0.144631   0.019313 
0.855314   0.144531    0.144531   0.019294 
0.855414   0.144432    0.144432   0.019274 
0.855514   0.144332    0.144332   0.019255 
0.855614   0.144232    0.144232   0.019236 
0.855714   0.144132    0.144132   0.019217 
0.855814   0.144032    0.144032   0.019198 
0.855914   0.143933    0.143933   0.019178 
0.856014   0.143833    0.143833   0.019159 
0.856114   0.143733    0.143733   0.019140 
0.856214   0.143633    0.143633   0.019121 
0.856314   0.143533    0.143533   0.019102 
0.856414   0.143434    0.143434   0.019083 
0.856514   0.143334    0.143334   0.019064 
0.856614   0.143234    0.143234   0.019045 
0.856714   0.143134    0.143134   0.019026 
0.856814   0.143035    0.143035   0.019007 
0.856914   0.142935    0.142935   0.018988 
0.857014   0.142835    0.142835   0.018969 
0.857114   0.142735    0.142735   0.018950 
0.857214   0.142635    0.142635   0.018931 
0.857314   0.142536    0.142536   0.018912 
0.857414   0.142436    0.142436   0.018893 
0.857514   0.142336    0.142336   0.018874 
0.857614   0.142236    0.142236   0.018855 
0.857714   0.142136    0.142136   0.018836 
0.857814   0.142037    0.142037   0.018817 
0.857914   0.141937    0.141937   0.018799 
0.858014   0.141837    0.141837   0.018780 
0.858114   0.141737    0.141737   0.018761 
0.858214   0.141637    0.141637   0.018742 
0.858314   0.141538    0.141538   0.018724 
0.858414   0.141438    0.141438   0.018705 
0.858514   0.141338    0.141338   0.018686 
0.858614   0.141238    0.141238   0.018668 
0.858714   0.141138    0.141138   0.018649 
0.858814   0.141039    0.141039   0.018630 
0.858914   0.140939    0.140939   0.018612 
0.859014   0.140839    0.140839   0.018593 
0.859114   0.140739    0.140739   0.018574 
0.859214   0.140639    0.140639   0.018556 
0.859314   0.140540    0.140540   0.018537 
0.859414   0.140440    0.140440   0.018519 
0.859514   0.140340    0.140340   0.018500 
0.859614   0.140240    0.140240   0.018482 
0.859714   0.140140    0.140140   0.018463 
0.859814   0.140041    0.140041   0.018445 
0.859914   0.139941    0.139941   0.018426 
0.860014   0.139841    0.139841   0.018408 
0.860114   0.139741    0.139741   0.018390 
0.860214   0.139641    0.139641   0.018371 
0.860314   0.139542    0.139542   0.018353 
0.860414   0.139442    0.139442   0.018335 
0.860514   0.139342    0.139342   0.018316 
0.860614   0.139242    0.139242   0.018298 
0.860714   0.139142    0.139142   0.018280 
0.860814   0.139043    0.139043   0.018261 
0.860914   0.138943    0.138943   0.018243 
0.861014   0.138843    0.138843   0.018225 
0.861114   0.138743    0.138743   0.018207 
0.861214   0.138643    0.138643   0.018188 
0.861314   0.138544    0.138544   0.018170 
0.861414   0.138444    0.138444   0.018152 
0.861514   0.138344    0.138344   0.018134 
0.861614   0.138244    0.138244   0.018116 
0.861714   0.138144    0.138144   0.018098 
0.861814   0.138044    0.138045   0.018080 
0.861914   0.137945    0.137945   0.018062 
0.862014   0.137845    0.137845   0.018044 
0.862114   0.137745    0.137745   0.018026 
0.862214   0.137645    0.137645   0.018007 
0.862314   0.137545    0.137545   0.017989 
0.862414   0.137446    0.137446   0.017972 
0.862514   0.137346    0.137346   0.017954 
0.862614   0.137246    0.137246   0.017936 
0.862714   0.137146    0.137146   0.017918 
0.862814   0.137046    0.137046   0.017900 
0.862914   0.136947    0.136947   0.017882 
0.863014   0.136847    0.136847   0.017864 
0.863114   0.136747    0.136747   0.017846 
0.863214   0.136647    0.136647   0.017828 
0.863314   0.136547    0.136547   0.017811 
0.863414   0.136448    0.136448   0.017793 
0.863514   0.136348    0.136348   0.017775 
0.863614   0.136248    0.136248   0.017757 
0.863714   0.136148    0.136148   0.017739 
0.863814   0.136048    0.136048   0.017722 
0.863914   0.135949    0.135949   0.017704 
0.864014   0.135849    0.135849   0.017686 
0.864114   0.135749    0.135749   0.017669 
0.864214   0.135649    0.135649   0.017651 
0.864314   0.135549    0.135549   0.017633 
0.864414   0.135450    0.135450   0.017616 
0.864514   0.135350    0.135350   0.017598 
0.864614   0.135250    0.135250   0.017580 
0.864714   0.135150    0.135150   0.017563 
0.864814   0.135050    0.135050   0.017545 
0.864914   0.134950    0.134950   0.017528 
0.865013   0.134851    0.134851   0.017510 
0.865113   0.134751    0.134751   0.017493 
0.865213   0.134651    0.134651   0.017475 
0.865313   0.134551    0.134551   0.017458 
0.865413   0.134451    0.134451   0.017440 
0.865513   0.134352    0.134352   0.017423 
0.865613   0.134252    0.134252   0.017406 
0.865713   0.134152    0.134152   0.017388 
0.865813   0.134052    0.134052   0.017371 
0.865913   0.133952    0.133952   0.017353 
0.866013   0.133853    0.133853   0.017336 
0.866113   0.133753    0.133753   0.017319 
0.866213   0.133653    0.133653   0.017301 
0.866313   0.133553    0.133553   0.017284 
0.866413   0.133453    0.133453   0.017267 
0.866513   0.133353    0.133353   0.017250 
0.866613   0.133254    0.133254   0.017232 
0.866713   0.133154    0.133154   0.017215 
0.866813   0.133054    0.133054   0.017198 
0.866913   0.132954    0.132954   0.017181 
0.867013   0.132854    0.132854   0.017164 
0.867113   0.132755    0.132755   0.017146 
0.867213   0.132655    0.132655   0.017129 
0.867313   0.132555    0.132555   0.017112 
0.867413   0.132455    0.132455   0.017095 
0.867513   0.132355    0.132355   0.017078 
0.867613   0.132256    0.132256   0.017061 
0.867713   0.132156    0.132156   0.017044 
0.867813   0.132056    0.132056   0.017027 
0.867913   0.131956    0.131956   0.017010 
0.868013   0.131856    0.131856   0.016993 
0.868113   0.131756    0.131756   0.016976 
0.868213   0.131657    0.131657   0.016959 
0.868313   0.131557    0.131557   0.016942 
0.868413   0.131457    0.131457   0.016925 
0.868513   0.131357    0.131357   0.016908 
0.868613   0.131257    0.131257   0.016891 
0.868713   0.131158    0.131158   0.016874 
0.868813   0.131058    0.131058   0.016857 
0.868913   0.130958    0.130958   0.016841 
0.869013   0.130858    0.130858   0.016824 
0.869113   0.130758    0.130758   0.016807 
0.869213   0.130658    0.130658   0.016790 
0.869313   0.130559    0.130559   0.016773 
0.869413   0.130459    0.130459   0.016757 
0.869513   0.130359    0.130359   0.016740 
0.869613   0.130259    0.130259   0.016723 
0.869713   0.130159    0.130159   0.016706 
0.869813   0.130060    0.130060   0.016690 
0.869913   0.129960    0.129960   0.016673 
0.870013   0.129860    0.129860   0.016656 
0.870113   0.129760    0.129760   0.016640 
0.870213   0.129660    0.129660   0.016623 
0.870313   0.129560    0.129560   0.016607 
0.870413   0.129461    0.129461   0.016590 
0.870513   0.129361    0.129361   0.016573 
0.870613   0.129261    0.129261   0.016557 
0.870713   0.129161    0.129161   0.016540 
0.870813   0.129061    0.129061   0.016524 
0.870913   0.128962    0.128962   0.016507 
0.871013   0.128862    0.128862   0.016491 
0.871113   0.128762    0.128762   0.016474 
0.871213   0.128662    0.128662   0.016458 
0.871313   0.128562    0.128562   0.016441 
0.871413   0.128462    0.128462   0.016425 
0.871513   0.128363    0.128363   0.016408 
0.871613   0.128263    0.128263   0.016392 
0.871713   0.128163    0.128163   0.016376 
0.871813   0.128063    0.128063   0.016359 
0.871913   0.127963    0.127963   0.016343 
0.872013   0.127864    0.127864   0.016327 
0.872113   0.127764    0.127764   0.016310 
0.872213   0.127664    0.127664   0.016294 
0.872313   0.127564    0.127564   0.016278 
0.872413   0.127464    0.127464   0.016261 
0.872513   0.127364    0.127364   0.016245 
0.872613   0.127265    0.127265   0.016229 
0.872713   0.127165    0.127165   0.016213 
0.872813   0.127065    0.127065   0.016197 
0.872913   0.126965    0.126965   0.016180 
0.873013   0.126865    0.126865   0.016164 
0.873113   0.126765    0.126765   0.016148 
0.873213   0.126666    0.126666   0.016132 
0.873313   0.126566    0.126566   0.016116 
0.873413   0.126466    0.126466   0.016100 
0.873513   0.126366    0.126366   0.016084 
0.873613   0.126266    0.126266   0.016068 
0.873713   0.126167    0.126167   0.016051 
0.873813   0.126067    0.126067   0.016035 
0.873913   0.125967    0.125967   0.016019 
0.874013   0.125867    0.125867   0.016003 
0.874113   0.125767    0.125767   0.015987 
0.874213   0.125667    0.125667   0.015971 
0.874313   0.125568    0.125568   0.015955 
0.874413   0.125468    0.125468   0.015939 
0.874513   0.125368    0.125368   0.015924 
0.874613   0.125268    0.125268   0.015908 
0.874713   0.125168    0.125168   0.015892 
0.874813   0.125068    0.125068   0.015876 
0.874913   0.124969    0.124969   0.015860 
0.875012   0.124869    0.124869   0.015844 
0.875112   0.124769    0.124769   0.015828 
0.875212   0.124669    0.124669   0.015812 
0.875312   0.124569    0.124569   0.015797 
0.875412   0.124469    0.124469   0.015781 
0.875512   0.124370    0.124370   0.015765 
0.875612   0.124270    0.124270   0.015749 
0.875712   0.124170    0.124170   0.015734 
0.875812   0.124070    0.124070   0.015718 
0.875912   0.123970    0.123970   0.015702 
0.876012   0.123870    0.123871   0.015687 
0.876112   0.123771    0.123771   0.015671 
0.876212   0.123671    0.123671   0.015655 
0.876312   0.123571    0.123571   0.015640 
0.876412   0.123471    0.123471   0.015624 
0.876512   0.123371    0.123371   0.015608 
0.876612   0.123272    0.123272   0.015593 
0.876712   0.123172    0.123172   0.015577 
0.876812   0.123072    0.123072   0.015562 
0.876912   0.122972    0.122972   0.015546 
0.877012   0.122872    0.122872   0.015530 
0.877112   0.122772    0.122772   0.015515 
0.877212   0.122673    0.122673   0.015499 
0.877312   0.122573    0.122573   0.015484 
0.877412   0.122473    0.122473   0.015468 
0.877512   0.122373    0.122373   0.015453 
0.877612   0.122273    0.122273   0.015438 
0.877712   0.122173    0.122173   0.015422 
0.877812   0.122074    0.122074   0.015407 
0.877912   0.121974    0.121974   0.015391 
0.878012   0.121874    0.121874   0.015376 
0.878112   0.121774    0.121774   0.015361 
0.878212   0.121674    0.121674   0.015345 
0.878312   0.121574    0.121574   0.015330 
0.878412   0.121475    0.121475   0.015315 
0.878512   0.121375    0.121375   0.015299 
0.878612   0.121275    0.121275   0.015284 
0.878712   0.121175    0.121175   0.015269 
0.878812   0.121075    0.121075   0.015253 
0.878912   0.120975    0.120975   0.015238 
0.879012   0.120876    0.120876   0.015223 
0.879112   0.120776    0.120776   0.015208 
0.879212   0.120676    0.120676   0.015193 
0.879312   0.120576    0.120576   0.015177 
0.879412   0.120476    0.120476   0.015162 
0.879512   0.120376    0.120376   0.015147 
0.879612   0.120277    0.120277   0.015132 
0.879712   0.120177    0.120177   0.015117 
0.879812   0.120077    0.120077   0.015102 
0.879912   0.119977    0.119977   0.015087 
0.880012   0.119877    0.119877   0.015071 
0.880112   0.119777    0.119777   0.015056 
0.880212   0.119678    0.119678   0.015041 
0.880312   0.119578    0.119578   0.015026 
0.880412   0.119478    0.119478   0.015011 
0.880512   0.119378    0.119378   0.014996 
0.880612   0.119278    0.119278   0.014981 
0.880712   0.119178    0.119178   0.014966 
0.880812   0.119079    0.119079   0.014951 
0.880912   0.118979    0.118979   0.014936 
0.881012   0.118879    0.118879   0.014922 
0.881112   0.118779    0.118779   0.014907 
0.881212   0.118679    0.118679   0.014892 
0.881312   0.118579    0.118579   0.014877 
0.881412   0.118480    0.118480   0.014862 
0.881512   0.118380    0.118380   0.014847 
0.881612   0.118280    0.118280   0.014832 
0.881712   0.118180    0.118180   0.014817 
0.881812   0.118080    0.118080   0.014803 
0.881912   0.117980    0.117980   0.014788 
0.882012   0.117881    0.117881   0.014773 
0.882112   0.117781    0.117781   0.014758 
0.882212   0.117681    0.117681   0.014744 
0.882312   0.117581    0.117581   0.014729 
0.882412   0.117481    0.117481   0.014714 
0.882512   0.117381    0.117381   0.014699 
0.882612   0.117281    0.117281   0.014685 
0.882712   0.117182    0.117182   0.014670 
0.882812   0.117082    0.117082   0.014655 
0.882912   0.116982    0.116982   0.014641 
0.883012   0.116882    0.116882   0.014626 
0.883112   0.116782    0.116782   0.014611 
0.883212   0.116682    0.116682   0.014597 
0.883312   0.116583    0.116583   0.014582 
0.883412   0.116483    0.116483   0.014568 
0.883512   0.116383    0.116383   0.014553 
0.883612   0.116283    0.116283   0.014539 
0.883712   0.116183    0.116183   0.014524 
0.883812   0.116083    0.116083   0.014510 
0.883912   0.115984    0.115984   0.014495 
0.884012   0.115884    0.115884   0.014481 
0.884112   0.115784    0.115784   0.014466 
0.884212   0.115684    0.115684   0.014452 
0.884312   0.115584    0.115584   0.014437 
0.884412   0.115484    0.115484   0.014423 
0.884512   0.115385    0.115385   0.014408 
0.884612   0.115285    0.115285   0.014394 
0.884712   0.115185    0.115185   0.014380 
0.884812   0.115085    0.115085   0.014365 
0.884912   0.114985    0.114985   0.014351 
0.885011   0.114885    0.114885   0.014337 
0.885111   0.114785    0.114785   0.014322 
0.885211   0.114686    0.114686   0.014308 
0.885311   0.114586    0.114586   0.014294 
0.885411   0.114486    0.114486   0.014279 
0.885511   0.114386    0.114386   0.014265 
0.885611   0.114286    0.114286   0.014251 
0.885711   0.114186    0.114186   0.014237 
0.885811   0.114087    0.114087   0.014222 
0.885911   0.113987    0.113987   0.014208 
0.886011   0.113887    0.113887   0.014194 
0.886111   0.113787    0.113787   0.014180 
0.886211   0.113687    0.113687   0.014166 
0.886311   0.113587    0.113587   0.014151 
0.886411   0.113488    0.113488   0.014137 
0.886511   0.113388    0.113388   0.014123 
0.886611   0.113288    0.113288   0.014109 
0.886711   0.113188    0.113188   0.014095 
0.886811   0.113088    0.113088   0.014081 
0.886911   0.112988    0.112988   0.014067 
0.887011   0.112888    0.112888   0.014053 
0.887111   0.112789    0.112789   0.014039 
0.887211   0.112689    0.112689   0.014025 
0.887311   0.112589    0.112589   0.014011 
0.887411   0.112489    0.112489   0.013997 
0.887511   0.112389    0.112389   0.013983 
0.887611   0.112289    0.112289   0.013969 
0.887711   0.112190    0.112190   0.013955 
0.887811   0.112090    0.112090   0.013941 
0.887911   0.111990    0.111990   0.013927 
0.888011   0.111890    0.111890   0.013913 
0.888111   0.111790    0.111790   0.013899 
0.888211   0.111690    0.111690   0.013885 
0.888311   0.111590    0.111590   0.013871 
0.888411   0.111491    0.111491   0.013857 
0.888511   0.111391    0.111391   0.013843 
0.888611   0.111291    0.111291   0.013830 
0.888711   0.111191    0.111191   0.013816 
0.888811   0.111091    0.111091   0.013802 
0.888911   0.110991    0.110991   0.013788 
0.889011   0.110892    0.110892   0.013774 
0.889111   0.110792    0.110792   0.013761 
0.889211   0.110692    0.110692   0.013747 
0.889311   0.110592    0.110592   0.013733 
0.889411   0.110492    0.110492   0.013719 
0.889511   0.110392    0.110392   0.013706 
0.889611   0.110292    0.110292   0.013692 
0.889711   0.110193    0.110193   0.013678 
0.889811   0.110093    0.110093   0.013665 
0.889911   0.109993    0.109993   0.013651 
0.890011   0.109893    0.109893   0.013637 
